problem,trip_id,physical_vehicle_id,vehicle_type,arc_index,from_customer_id,to_customer_id,from_x_km,from_y_km,to_x_km,to_y_km,trip_depart_min,trip_return_min,trip_total_cost,trip_weight_kg,trip_distance_km,trip_max_late_min,visual_note
problem1,T0052,E1-009,E1,2,64,0,29.553914624618,-15.7832896589862,20.0,20.0,834.1650037135203,988.9183965189048,75.47782868397236,2949.9224,96.9481575978232,0.0,straight_visit_order_link_not_road_geometry
problem1,T0053,F1-002,F1,1,0,64,20.0,20.0,29.553914624618,-15.7832896589862,796.406062785991,933.7329019190591,272.82949939724455,2949.9224,96.9481575978232,0.0,straight_visit_order_link_not_road_geometry
problem1,T0053,F1-002,F1,2,64,0,29.553914624618,-15.7832896589862,20.0,20.0,796.406062785991,933.7329019190591,272.82949939724455,2949.9224,96.9481575978232,0.0,straight_visit_order_link_not_road_geometry
problem1,T0054,F1-011,F1,1,0,64,20.0,20.0,29.553914624618,-15.7832896589862,796.406062785991,933.7329019190591,272.82949939724455,2949.9224,96.9481575978232,0.0,straight_visit_order_link_not_road_geometry
problem1,T0054,F1-011,F1,2,64,0,29.553914624618,-15.7832896589862,20.0,20.0,796.406062785991,933.7329019190591,272.82949939724455,2949.9224,96.9481575978232,0.0,straight_visit_order_link_not_road_geometry
problem1,T0055,F1-012,F1,1,0,58,20.0,20.0,29.2918813421379,-11.2363981231824,793.7467254643815,966.0058215203304,333.88129901348134,2933.964,118.4402027273234,0.0,straight_visit_order_link_not_road_geometry
problem1,T0055,F1-012,F1,2,58,0,29.2918813421379,-11.2363981231824,20.0,20.0,793.7467254643815,966.0058215203304,333.88129901348134,2933.964,118.4402027273234,0.0,straight_visit_order_link_not_road_geometry
problem1,T0056,F1-022,F1,1,0,75,20.0,20.0,17.8559660659719,-34.5128170174245,814.5223878861108,1024.8657425205988,356.9559522896601,1508.7203,136.9422851523582,0.0,straight_visit_order_link_not_road_geometry
problem1,T0056,F1-022,F1,2,75,0,17.8559660659719,-34.5128170174245,20.0,20.0,814.5223878861108,1024.8657425205988,356.9559522896601,1508.7203,136.9422851523582,0.0,straight_visit_order_link_not_road_geometry
problem1,T0057,F1-013,F1,1,0,75,20.0,20.0,17.8559660659719,-34.5128170174245,835.144407454895,1050.791605689186,357.5731311565433,1508.7203,136.9422851523582,0.0,straight_visit_order_link_not_road_geometry
problem1,T0057,F1-013,F1,2,75,0,17.8559660659719,-34.5128170174245,20.0,20.0,835.144407454895,1050.791605689186,357.5731311565433,1508.7203,136.9422851523582,0.0,straight_visit_order_link_not_road_geometry
problem1,T0058,F1-014,F1,1,0,3,20.0,20.0,-2.7926750198023,-7.07070496926335,835.144407454895,1222.890636913119,566.036538757711,2707.9042,195.5016592509325,0.0,straight_visit_order_link_not_road_geometry
problem1,T0058,F1-014,F1,2,3,54,-2.7926750198023,-7.07070496926335,-7.26957106603941,-30.7450666987351,835.144407454895,1222.890636913119,566.036538757711,2707.9042,195.5016592509325,0.0,straight_visit_order_link_not_road_geometry
problem1,T0058,F1-014,F1,3,54,0,-7.26957106603941,-30.7450666987351,20.0,20.0,835.144407454895,1222.890636913119,566.036538757711,2707.9042,195.5016592509325,0.0,straight_visit_order_link_not_road_geometry
problem1,T0059,E1-010,E1,1,0,57,20.0,20.0,35.8691630924626,6.80594557114049,867.78515209098,971.9020872776092,45.20799637328817,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0059,E1-010,E1,2,57,0,35.8691630924626,6.80594557114049,20.0,20.0,867.78515209098,971.9020872776092,45.20799637328817,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0060,E1-006,E1,1,0,57,20.0,20.0,35.8691630924626,6.80594557114049,859.1629505842708,962.9960026053354,45.20915862180357,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0060,E1-006,E1,2,57,0,35.8691630924626,6.80594557114049,20.0,20.0,859.1629505842708,962.9960026053354,45.20915862180357,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0061,F1-001,F1,1,0,57,20.0,20.0,35.8691630924626,6.80594557114049,852.3878074280514,956.220859449116,163.75316396023862,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0061,F1-001,F1,2,57,0,35.8691630924626,6.80594557114049,20.0,20.0,852.3878074280514,956.220859449116,163.75316396023862,2203.217666666667,60.3135829832696,0.0,straight_visit_order_link_not_road_geometry
problem1,T0062,E1-008,E1,1,0,92,20.0,20.0,8.28368192850442,17.7735226449337,913.2609825370412,992.5278849016088,25.248861378090776,1524.5124999999998,34.9674723950948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0062,E1-008,E1,2,92,0,8.28368192850442,17.7735226449337,20.0,20.0,913.2609825370412,992.5278849016088,25.248861378090776,1524.5124999999998,34.9674723950948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0063,F1-020,F1,1,0,12,20.0,20.0,1.21755848144176,-1.34839674138507,890.3142813899766,1163.2924615275913,367.1266072127162,2600.7866000000004,133.9223419345066,0.0,straight_visit_order_link_not_road_geometry
problem1,T0063,F1-020,F1,2,12,29,1.21755848144176,-1.34839674138507,-14.3588031854593,29.6057903264111,890.3142813899766,1163.2924615275913,367.1266072127162,2600.7866000000004,133.9223419345066,0.0,straight_visit_order_link_not_road_geometry
problem1,T0063,F1-020,F1,3,29,0,-14.3588031854593,29.6057903264111,20.0,20.0,890.3142813899766,1163.2924615275913,367.1266072127162,2600.7866000000004,133.9223419345066,0.0,straight_visit_order_link_not_road_geometry
problem1,T0064,F1-024,F1,1,0,52,20.0,20.0,-9.42229186702531,-18.809064939498,848.4893964569587,1141.5253212719074,487.924780453212,2238.4627333333333,178.1755458159284,0.0,straight_visit_order_link_not_road_geometry
problem1,T0064,F1-024,F1,2,52,0,-9.42229186702531,-18.809064939498,20.0,20.0,848.4893964569587,1141.5253212719074,487.924780453212,2238.4627333333333,178.1755458159284,0.0,straight_visit_order_link_not_road_geometry
problem1,T0065,F1-025,F1,1,0,36,20.0,20.0,-27.7413684328977,15.6205382398009,850.1562578283907,1195.7613612668815,558.2996164072518,2998.23965,196.8385188489601,0.0,straight_visit_order_link_not_road_geometry
problem1,T0065,F1-025,F1,2,36,81,-27.7413684328977,15.6205382398009,12.7485642351257,-13.9951114455965,850.1562578283907,1195.7613612668815,558.2996164072518,2998.23965,196.8385188489601,0.0,straight_visit_order_link_not_road_geometry
problem1,T0065,F1-025,F1,3,81,0,12.7485642351257,-13.9951114455965,20.0,20.0,850.1562578283907,1195.7613612668815,558.2996164072518,2998.23965,196.8385188489601,0.0,straight_visit_order_link_not_road_geometry
problem1,T0066,F1-015,F1,1,0,45,20.0,20.0,19.4247893328668,-17.0996049039402,877.7296569497056,1028.7895471943864,240.9969249908017,2899.9628,84.711665689376,0.0,straight_visit_order_link_not_road_geometry
problem1,T0066,F1-015,F1,2,45,0,19.4247893328668,-17.0996049039402,20.0,20.0,877.7296569497056,1028.7895471943864,240.9969249908017,2899.9628,84.711665689376,0.0,straight_visit_order_link_not_road_geometry
problem1,T0067,F1-016,F1,1,0,45,20.0,20.0,19.4247893328668,-17.0996049039402,877.7296569497056,1028.7895471943864,240.9969249908017,2899.9628,84.711665689376,0.0,straight_visit_order_link_not_road_geometry
problem1,T0067,F1-016,F1,2,45,0,19.4247893328668,-17.0996049039402,20.0,20.0,877.7296569497056,1028.7895471943864,240.9969249908017,2899.9628,84.711665689376,0.0,straight_visit_order_link_not_road_geometry
problem1,T0068,F1-004,F1,1,0,26,20.0,20.0,-3.82996615152896,-27.8021080833649,897.4225143388865,1242.0945687607314,501.4428879859226,2518.6993,180.61137818649104,0.0,straight_visit_order_link_not_road_geometry
problem1,T0068,F1-004,F1,2,26,54,-3.82996615152896,-27.8021080833649,-7.26957106603941,-30.7450666987351,897.4225143388865,1242.0945687607314,501.4428879859226,2518.6993,180.61137818649104,0.0,straight_visit_order_link_not_road_geometry
problem1,T0068,F1-004,F1,3,54,0,-7.26957106603941,-30.7450666987351,20.0,20.0,897.4225143388865,1242.0945687607314,501.4428879859226,2518.6993,180.61137818649104,0.0,straight_visit_order_link_not_road_geometry
problem1,T0069,F1-017,F1,1,0,63,20.0,20.0,-18.8423929163792,25.2549085872536,882.0977904594604,1051.9658810054195,268.93178972772563,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0069,F1-017,F1,2,63,0,-18.8423929163792,25.2549085872536,20.0,20.0,882.0977904594604,1051.9658810054195,268.93178972772563,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0070,F1-026,F1,1,0,63,20.0,20.0,-18.8423929163792,25.2549085872536,882.4313328610082,1052.4869232315662,268.95697193831603,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0070,F1-026,F1,2,63,0,-18.8423929163792,25.2549085872536,20.0,20.0,882.4313328610082,1052.4869232315662,268.95697193831603,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0071,F1-027,F1,1,0,63,20.0,20.0,-18.8423929163792,25.2549085872536,882.4313328610082,1052.4869232315662,268.95697193831603,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0071,F1-027,F1,2,63,0,-18.8423929163792,25.2549085872536,20.0,20.0,882.4313328610082,1052.4869232315662,268.95697193831603,2897.6633333333334,94.3597395863948,0.0,straight_visit_order_link_not_road_geometry
problem1,T0072,E1-004,E1,1,0,65,20.0,20.0,-13.5633988058324,35.7117550694904,958.251817768308,1125.496797167346,64.9460239464617,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0072,E1-004,E1,2,65,0,-13.5633988058324,35.7117550694904,20.0,20.0,958.251817768308,1125.496797167346,64.9460239464617,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0073,E1-006,E1,1,0,65,20.0,20.0,-13.5633988058324,35.7117550694904,962.9960026053354,1130.2409820043736,64.9460239464617,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0073,E1-006,E1,2,65,0,-13.5633988058324,35.7117550694904,20.0,20.0,962.9960026053354,1130.2409820043736,64.9460239464617,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0074,F1-005,F1,1,0,65,20.0,20.0,-13.5633988058324,35.7117550694904,897.4225143388865,1063.218568182666,238.7417819793843,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0074,F1-005,F1,2,65,0,-13.5633988058324,35.7117550694904,20.0,20.0,897.4225143388865,1063.218568182666,238.7417819793843,2184.1955666666668,86.8745378454326,0.0,straight_visit_order_link_not_road_geometry
problem1,T0075,E1-010,E1,1,0,48,20.0,20.0,5.11105840595424,10.9732978458469,971.9020872776092,1113.185722113333,55.38296384330313,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0075,E1-010,E1,2,48,0,5.11105840595424,10.9732978458469,20.0,20.0,971.9020872776092,1113.185722113333,55.38296384330313,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0076,F1-001,F1,1,0,48,20.0,20.0,5.11105840595424,10.9732978458469,956.220859449116,1097.5044942848397,204.6085304257216,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0076,F1-001,F1,2,48,0,5.11105840595424,10.9732978458469,20.0,20.0,956.220859449116,1097.5044942848397,204.6085304257216,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0077,F1-002,F1,1,0,48,20.0,20.0,5.11105840595424,10.9732978458469,933.7329019190591,1075.016536754783,204.6085304257216,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0077,F1-002,F1,2,48,0,5.11105840595424,10.9732978458469,20.0,20.0,933.7329019190591,1075.016536754783,204.6085304257216,2866.242533333333,71.557344553077,0.0,straight_visit_order_link_not_road_geometry
problem1,T0078,E1-009,E1,1,0,25,20.0,20.0,7.61494129207758,8.63190789686469,988.9183965189048,1123.29519448642,51.34647603716213,2528.1351,67.482310800834,0.0,straight_visit_order_link_not_road_geometry
problem1,T0078,E1-009,E1,2,25,0,7.61494129207758,8.63190789686469,20.0,20.0,988.9183965189048,1123.29519448642,51.34647603716213,2528.1351,67.482310800834,0.0,straight_visit_order_link_not_road_geometry
problem1,T0079,F1-012,F1,1,0,91,20.0,20.0,-5.63196878175453,-30.3321609421464,966.0058215203304,1350.513396216099,481.2259873628509,2795.8023,155.1760674223771,31.59558422860732,straight_visit_order_link_not_road_geometry
problem1,T0079,F1-012,F1,2,91,77,-5.63196878175453,-30.3321609421464,-8.90340842896458,-33.0969833073601,966.0058215203304,1350.513396216099,481.2259873628509,2795.8023,155.1760674223771,31.59558422860732,straight_visit_order_link_not_road_geometry
problem1,T0079,F1-012,F1,3,77,98,-8.90340842896458,-33.0969833073601,-19.3415293006296,-35.0080570685232,966.0058215203304,1350.513396216099,481.2259873628509,2795.8023,155.1760674223771,31.59558422860732,straight_visit_order_link_not_road_geometry
problem1,T0079,F1-012,F1,4,98,5,-19.3415293006296,-35.0080570685232,-7.58608040355909,-3.95143072486639,966.0058215203304,1350.513396216099,481.2259873628509,2795.8023,155.1760674223771,31.59558422860732,straight_visit_order_link_not_road_geometry
problem1,T0079,F1-012,F1,5,5,0,-7.58608040355909,-3.95143072486639,20.0,20.0,966.0058215203304,1350.513396216099,481.2259873628509,2795.8023,155.1760674223771,31.59558422860732,straight_visit_order_link_not_road_geometry
problem1,T0080,F1-006,F1,1,0,31,20.0,20.0,8.19840369741397,-9.60107559004272,919.8329656783652,1118.167034321635,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0080,F1-006,F1,2,31,0,8.19840369741397,-9.60107559004272,20.0,20.0,919.8329656783652,1118.167034321635,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0081,F1-011,F1,1,0,31,20.0,20.0,8.19840369741397,-9.60107559004272,933.7329019190591,1132.066970562329,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0081,F1-011,F1,2,31,0,8.19840369741397,-9.60107559004272,20.0,20.0,933.7329019190591,1132.066970562329,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0082,F1-019,F1,1,0,31,20.0,20.0,8.19840369741397,-9.60107559004272,919.8329656783652,1118.167034321635,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0082,F1-019,F1,2,31,0,8.19840369741397,-9.60107559004272,20.0,20.0,919.8329656783652,1118.167034321635,290.59834161911084,2257.2069333333334,105.2171004995292,0.0,straight_visit_order_link_not_road_geometry
problem1,T0083,E1-008,E1,1,0,43,20.0,20.0,18.151206181933,-13.637299694184,992.5278849016088,1143.3364872493255,58.73103205325341,2530.79035,77.177075385153,0.0,straight_visit_order_link_not_road_geometry
problem1,T0083,E1-008,E1,2,43,0,18.151206181933,-13.637299694184,20.0,20.0,992.5278849016088,1143.3364872493255,58.73103205325341,2530.79035,77.177075385153,0.0,straight_visit_order_link_not_road_geometry
problem1,T0084,F1-007,F1,1,0,43,20.0,20.0,18.151206181933,-13.637299694184,1029.8632469516947,1180.671849299412,216.5340047623784,2530.79035,77.177075385153,0.0,straight_visit_order_link_not_road_geometry
problem1,T0084,F1-007,F1,2,43,0,18.151206181933,-13.637299694184,20.0,20.0,1029.8632469516947,1180.671849299412,216.5340047623784,2530.79035,77.177075385153,0.0,straight_visit_order_link_not_road_geometry
problem1,T0085,F1-009,F1,1,0,44,20.0,20.0,21.590843242742,-11.0654463649764,1026.5671071841673,1203.7328705990742,256.38542405144784,2276.15445,92.727800414795,0.0,straight_visit_order_link_not_road_geometry
problem1,T0085,F1-009,F1,2,44,0,21.590843242742,-11.0654463649764,20.0,20.0,1026.5671071841673,1203.7328705990742,256.38542405144784,2276.15445,92.727800414795,0.0,straight_visit_order_link_not_road_geometry
problem1,T0086,F1-015,F1,1,0,44,20.0,20.0,21.590843242742,-11.0654463649764,1028.7895471943864,1205.9553106092933,256.38542405144784,2276.15445,92.727800414795,0.0,straight_visit_order_link_not_road_geometry
problem1,T0086,F1-015,F1,2,44,0,21.590843242742,-11.0654463649764,20.0,20.0,1028.7895471943864,1205.9553106092933,256.38542405144784,2276.15445,92.727800414795,0.0,straight_visit_order_link_not_road_geometry
problem1,T0087,F1-013,F1,1,0,51,20.0,20.0,-8.69400896691041,16.0355565510262,1050.791605689186,1205.9393544649022,213.16828915448409,1704.19215,79.7371717776724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0087,F1-013,F1,2,51,0,-8.69400896691041,16.0355565510262,20.0,20.0,1050.791605689186,1205.9393544649022,213.16828915448409,1704.19215,79.7371717776724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0088,F1-016,F1,1,0,51,20.0,20.0,-8.69400896691041,16.0355565510262,1028.7895471943864,1183.9372959701025,213.16828915448409,1704.19215,79.7371717776724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0088,F1-016,F1,2,51,0,-8.69400896691041,16.0355565510262,20.0,20.0,1028.7895471943864,1183.9372959701025,213.16828915448409,1704.19215,79.7371717776724,0.0,straight_visit_order_link_not_road_geometry
problem1,T0089,F1-028,F1,1,0,27,20.0,20.0,-0.948882982472617,-27.1587227180418,938.111871659256,1223.8881283407438,417.0152463559548,1616.80205,156.8079914420778,0.0,straight_visit_order_link_not_road_geometry
problem1,T0089,F1-028,F1,2,27,0,-0.948882982472617,-27.1587227180418,20.0,20.0,938.111871659256,1223.8881283407438,417.0152463559548,1616.80205,156.8079914420778,0.0,straight_visit_order_link_not_road_geometry
problem1,T0090,F1-022,F1,1,0,40,20.0,20.0,-25.4478796473256,8.26587472638908,1024.8657425205988,1229.4222026371926,308.2998224193205,2691.1358,108.8883114687904,0.0,straight_visit_order_link_not_road_geometry
problem1,T0090,F1-022,F1,2,40,0,-25.4478796473256,8.26587472638908,20.0,20.0,1024.8657425205988,1229.4222026371926,308.2998224193205,2691.1358,108.8883114687904,0.0,straight_visit_order_link_not_road_geometry
problem1,T0091,F1-005,F1,1,0,2,20.0,20.0,3.49201994126609,-2.09987360600907,1063.218568182666,1283.2858484531123,275.29910590497565,1894.8825,100.3779100362168,0.0,straight_visit_order_link_not_road_geometry
problem1,T0091,F1-005,F1,2,2,10,3.49201994126609,-2.09987360600907,-5.87115512935265,-5.56732049906664,1063.218568182666,1283.2858484531123,275.29910590497565,1894.8825,100.3779100362168,0.0,straight_visit_order_link_not_road_geometry
problem1,T0091,F1-005,F1,3,10,0,-5.87115512935265,-5.56732049906664,20.0,20.0,1063.218568182666,1283.2858484531123,275.29910590497565,1894.8825,100.3779100362168,0.0,straight_visit_order_link_not_road_geometry
problem1,T0092,F1-023,F1,1,0,55,20.0,20.0,-30.4738708628108,0.417718230968227,1020.3944044720488,1264.2700180269903,368.66325970317314,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0092,F1-023,F1,2,55,0,-30.4738708628108,0.417718230968227,20.0,20.0,1020.3944044720488,1264.2700180269903,368.66325970317314,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0093,F1-030,F1,1,0,55,20.0,20.0,-30.4738708628108,0.417718230968227,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0093,F1-030,F1,2,55,0,-30.4738708628108,0.417718230968227,20.0,20.0,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0094,F1-031,F1,1,0,55,20.0,20.0,-30.4738708628108,0.417718230968227,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0094,F1-031,F1,2,55,0,-30.4738708628108,0.417718230968227,20.0,20.0,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0095,F1-032,F1,1,0,55,20.0,20.0,-30.4738708628108,0.417718230968227,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0095,F1-032,F1,2,55,0,-30.4738708628108,0.417718230968227,20.0,20.0,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0096,F1-033,F1,1,0,55,20.0,20.0,-30.4738708628108,0.417718230968227,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0096,F1-033,F1,2,55,0,-30.4738708628108,0.417718230968227,20.0,20.0,963.0621932225292,1206.9378067774708,768.6632597031733,2439.52946,132.0866119974154,0.0,straight_visit_order_link_not_road_geometry
problem1,T0097,E1-002,E1,1,0,53,20.0,20.0,16.6645391539304,-0.259417867939575,1075.996225267736,1166.2118947929423,31.19002212144214,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0097,E1-002,E1,2,53,0,16.6645391539304,-0.259417867939575,20.0,20.0,1075.996225267736,1166.2118947929423,31.19002212144214,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0098,E1-007,E1,1,0,53,20.0,20.0,16.6645391539304,-0.259417867939575,1065.5974204757483,1155.813090000955,31.19002212144214,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0098,E1-007,E1,2,53,0,16.6645391539304,-0.259417867939575,20.0,20.0,1065.5974204757483,1155.813090000955,31.19002212144214,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0099,F1-002,F1,1,0,53,20.0,20.0,16.6645391539304,-0.259417867939575,1075.016536754783,1165.2322062799894,114.8424316345295,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0099,F1-002,F1,2,53,0,16.6645391539304,-0.259417867939575,20.0,20.0,1075.016536754783,1165.2322062799894,114.8424316345295,2321.281966666667,41.4272450198718,0.0,straight_visit_order_link_not_road_geometry
problem1,T0100,F1-001,F1,1,0,68,20.0,20.0,-6.89120148830592,36.8225598526382,1097.5044942848397,1290.0079195388157,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0100,F1-001,F1,2,68,0,-6.89120148830592,36.8225598526382,20.0,20.0,1097.5044942848397,1290.0079195388157,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0101,F1-003,F1,1,0,68,20.0,20.0,-6.89120148830592,36.8225598526382,1081.0440630146863,1273.5474882686622,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0101,F1-003,F1,2,68,0,-6.89120148830592,36.8225598526382,20.0,20.0,1081.0440630146863,1273.5474882686622,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0102,F1-008,F1,1,0,68,20.0,20.0,-6.89120148830592,36.8225598526382,1075.996225267736,1268.4996505217118,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0102,F1-008,F1,2,68,0,-6.89120148830592,36.8225598526382,20.0,20.0,1075.996225267736,1268.4996505217118,284.5904095591594,2471.6624666666667,101.7770208998458,0.0,straight_visit_order_link_not_road_geometry
problem1,T0103,E1-004,E1,1,0,67,20.0,20.0,15.2856210779678,-28.0053274336459,1125.496797167346,1318.2227015215112,78.85068383290293,2860.4382,101.9082835689574,0.0,straight_visit_order_link_not_road_geometry
problem1,T0103,E1-004,E1,2,67,0,15.2856210779678,-28.0053274336459,20.0,20.0,1125.496797167346,1318.2227015215112,78.85068383290293,2860.4382,101.9082835689574,0.0,straight_visit_order_link_not_road_geometry
problem1,T0104,E1-002,E1,1,0,47,20.0,20.0,10.5334022336896,17.621635259999,1166.2118947929423,1242.2468225903897,25.483260978875077,2784.5018,33.0606074004938,0.0,straight_visit_order_link_not_road_geometry
problem1,T0104,E1-002,E1,2,47,0,10.5334022336896,17.621635259999,20.0,20.0,1166.2118947929423,1242.2468225903897,25.483260978875077,2784.5018,33.0606074004938,0.0,straight_visit_order_link_not_road_geometry
problem1,T0105,E1-010,E1,1,0,62,20.0,20.0,-14.3803349502555,-0.886084812651717,1113.185722113333,1298.8682897873562,75.9163868852768,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0105,E1-010,E1,2,62,0,-14.3803349502555,-0.886084812651717,20.0,20.0,1113.185722113333,1298.8682897873562,75.9163868852768,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0106,F1-017,F1,1,0,62,20.0,20.0,-14.3803349502555,-0.886084812651717,1068.1587161629884,1253.8412838370116,280.5826475091901,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0106,F1-017,F1,2,62,0,-14.3803349502555,-0.886084812651717,20.0,20.0,1068.1587161629884,1253.8412838370116,280.5826475091901,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0107,F1-026,F1,1,0,62,20.0,20.0,-14.3803349502555,-0.886084812651717,1068.1587161629884,1253.8412838370116,280.5826475091901,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0107,F1-026,F1,2,62,0,-14.3803349502555,-0.886084812651717,20.0,20.0,1068.1587161629884,1253.8412838370116,280.5826475091901,2934.7648000000004,97.7527149276738,0.0,straight_visit_order_link_not_road_geometry
problem1,T0108,E1-006,E1,1,0,72,20.0,20.0,3.34995943599543,31.3048933804785,1130.2409820043736,1291.0353256338844,63.83953905177593,2725.3232,83.0686627414114,0.0,straight_visit_order_link_not_road_geometry
problem1,T0108,E1-006,E1,2,72,0,3.34995943599543,31.3048933804785,20.0,20.0,1130.2409820043736,1291.0353256338844,63.83953905177593,2725.3232,83.0686627414114,0.0,straight_visit_order_link_not_road_geometry
problem1,T0109,F1-027,F1,1,0,4,20.0,20.0,-5.53320102964836,4.96886646380205,1109.6285218572589,1383.709235257262,378.85663802383885,2977.0965,138.1076209060019,0.0,straight_visit_order_link_not_road_geometry
problem1,T0109,F1-027,F1,2,4,71,-5.53320102964836,4.96886646380205,-21.4142706428761,-0.0177783553764303,1109.6285218572589,1383.709235257262,378.85663802383885,2977.0965,138.1076209060019,0.0,straight_visit_order_link_not_road_geometry
problem1,T0109,F1-027,F1,3,71,0,-21.4142706428761,-0.0177783553764303,20.0,20.0,1109.6285218572589,1383.709235257262,378.85663802383885,2977.0965,138.1076209060019,0.0,straight_visit_order_link_not_road_geometry
problem1,T0110,F1-006,F1,1,0,71,20.0,20.0,-21.4142706428761,-0.0177783553764303,1118.167034321635,1391.3912463202685,395.3295138592869,1533.5344,149.4022850791938,0.0,straight_visit_order_link_not_road_geometry
problem1,T0110,F1-006,F1,2,71,0,-21.4142706428761,-0.0177783553764303,20.0,20.0,1118.167034321635,1391.3912463202685,395.3295138592869,1533.5344,149.4022850791938,0.0,straight_visit_order_link_not_road_geometry
